location,month,day,date,time_block,weather,traffic_indicator
cantonment,sep,wed,8,e,3,2
cantonment,sep,wed,8,f,3,2
cantonment,sep,fri,9,a,3,2
cantonment,sep,fri,9,b,3,2
cantonment,sep,fri,9,c,3,2
cantonment,sep,fri,9,d,3,2
cantonment,sep,fri,9,e,3,2
cantonment,sep,fri,9,f,3,2
cantonment,sep,mon,9,a,3,2
cantonment,sep,mon,9,b,3,2
cantonment,sep,mon,9,c,3,2
cantonment,sep,mon,9,d,3,2
cantonment,sep,mon,9,e,3,2
cantonment,sep,mon,9,f,3,2
cantonment,sep,thu,9,a,3,2
cantonment,sep,thu,9,b,3,2
cantonment,sep,thu,9,c,3,2
cantonment,sep,thu,9,d,3,2
cantonment,sep,thu,9,e,3,2
cantonment,sep,thu,9,f,3,2
cantonment,sep,wed,9,a,3,2
cantonment,sep,wed,9,b,3,2
cantonment,sep,wed,9,c,3,2
cantonment,sep,wed,9,d,3,2
cantonment,sep,wed,9,e,3,2
cantonment,sep,wed,9,f,3,2
cantonment,sep,fri,10,a,3,2
cantonment,sep,fri,10,b,3,2
cantonment,sep,fri,10,c,3,2
cantonment,sep,fri,10,d,3,2
cantonment,sep,fri,10,e,3,2
cantonment,sep,fri,10,f,3,2
cantonment,sep,sat,10,a,3,2
cantonment,sep,sat,10,b,3,2
cantonment,sep,sat,10,c,3,2
cantonment,sep,sat,10,d,3,2
cantonment,sep,sat,10,e,3,2
cantonment,sep,sat,10,f,3,2
cantonment,sep,thu,10,a,3,2
cantonment,sep,thu,10,b,3,2
cantonment,sep,thu,10,c,3,2
cantonment,sep,thu,10,d,3,2
cantonment,sep,thu,10,e,3,2
cantonment,sep,thu,10,f,3,2
cantonment,sep,tue,10,a,3,2
cantonment,sep,tue,10,b,3,2
cantonment,sep,tue,10,c,3,2
cantonment,sep,tue,10,d,3,2
cantonment,sep,tue,10,e,3,2
cantonment,sep,tue,10,f,3,2
cantonment,sep,fri,11,a,3,2
cantonment,sep,fri,11,b,3,2
cantonment,sep,fri,11,c,3,2
cantonment,sep,fri,11,d,3,2
cantonment,sep,fri,11,e,3,2
cantonment,sep,fri,11,f,3,2
cantonment,sep,sat,11,a,3,2
cantonment,sep,sat,11,b,3,2
cantonment,sep,sat,11,c,3,2
cantonment,sep,sat,11,d,3,2
cantonment,sep,sat,11,e,3,2
cantonment,sep,sat,11,f,3,2
cantonment,sep,sun,11,a,3,2
cantonment,sep,sun,11,b,3,2
cantonment,sep,sun,11,c,3,2
cantonment,sep,sun,11,d,3,2
cantonment,sep,sun,11,e,3,2
cantonment,sep,sun,11,f,3,2
cantonment,sep,wed,11,a,3,2
cantonment,sep,wed,11,b,3,2
cantonment,sep,wed,11,c,3,2
cantonment,sep,wed,11,d,3,2
cantonment,sep,wed,11,e,3,2
cantonment,sep,wed,11,f,3,2
cantonment,sep,mon,12,a,3,2
cantonment,sep,mon,12,b,3,2
cantonment,sep,mon,12,c,3,2
cantonment,sep,mon,12,d,3,2
cantonment,sep,mon,12,e,3,2
cantonment,sep,mon,12,f,3,2
cantonment,sep,sat,12,a,3,2
cantonment,sep,sat,12,b,3,2
cantonment,sep,sat,12,c,3,2
cantonment,sep,sat,12,d,3,2
cantonment,sep,sat,12,e,3,2
cantonment,sep,sat,12,f,3,2
cantonment,sep,sun,12,a,3,2
cantonment,sep,sun,12,b,3,2
cantonment,sep,sun,12,c,3,2
cantonment,sep,sun,12,d,3,2
cantonment,sep,sun,12,e,3,2
cantonment,sep,sun,12,f,3,2
cantonment,sep,thu,12,a,3,2
cantonment,sep,thu,12,b,3,2
cantonment,sep,thu,12,c,3,2
cantonment,sep,thu,12,d,3,2
cantonment,sep,thu,12,e,3,2
cantonment,sep,thu,12,f,3,2
cantonment,sep,fri,13,a,3,2
cantonment,sep,fri,13,b,3,2
cantonment,sep,fri,13,c,3,2
cantonment,sep,fri,13,d,3,2
cantonment,sep,fri,13,e,3,2
cantonment,sep,fri,13,f,3,2
cantonment,sep,mon,13,a,3,2
cantonment,sep,mon,13,b,3,2
cantonment,sep,mon,13,c,3,2
cantonment,sep,mon,13,d,3,2
cantonment,sep,mon,13,e,3,2
cantonment,sep,mon,13,f,3,2
cantonment,sep,sun,13,a,3,2
cantonment,sep,sun,13,b,3,2
cantonment,sep,sun,13,c,3,2
cantonment,sep,sun,13,d,3,2
cantonment,sep,sun,13,e,3,2
cantonment,sep,sun,13,f,3,2
cantonment,sep,tue,13,a,3,2
cantonment,sep,tue,13,b,3,2
cantonment,sep,tue,13,c,3,2
cantonment,sep,tue,13,d,3,2
cantonment,sep,tue,13,e,3,2
cantonment,sep,tue,13,f,3,2
cantonment,sep,mon,14,a,3,2
cantonment,sep,mon,14,b,3,2
cantonment,sep,mon,14,c,3,2
cantonment,sep,mon,14,d,3,2
cantonment,sep,mon,14,e,3,2
cantonment,sep,mon,14,f,3,2
cantonment,sep,sat,14,a,3,2
cantonment,sep,sat,14,b,3,2
cantonment,sep,sat,14,c,3,2
cantonment,sep,sat,14,d,3,2
cantonment,sep,sat,14,e,3,2
cantonment,sep,sat,14,f,3,2
cantonment,sep,tue,14,a,3,2
cantonment,sep,tue,14,b,3,2
cantonment,sep,tue,14,c,3,2
cantonment,sep,tue,14,d,3,2
cantonment,sep,tue,14,e,3,2
cantonment,sep,tue,14,f,3,2
cantonment,sep,wed,14,a,3,2
cantonment,sep,wed,14,b,3,2
cantonment,sep,wed,14,c,3,2
cantonment,sep,wed,14,d,3,2
cantonment,sep,wed,14,e,3,2
cantonment,sep,wed,14,f,3,2
cantonment,sep,sun,15,a,3,2
cantonment,sep,sun,15,b,3,2
cantonment,sep,sun,15,c,3,2
cantonment,sep,sun,15,d,3,2
cantonment,sep,sun,15,e,3,2
cantonment,sep,sun,15,f,3,2
cantonment,sep,thu,15,a,3,2
cantonment,sep,thu,15,b,3,2
cantonment,sep,thu,15,c,3,2
cantonment,sep,thu,15,d,3,2
cantonment,sep,thu,15,e,3,2
cantonment,sep,thu,15,f,3,2
cantonment,sep,tue,15,a,3,2
cantonment,sep,tue,15,b,3,2
cantonment,sep,tue,15,c,3,2
cantonment,sep,tue,15,d,3,2
cantonment,sep,tue,15,e,3,2
cantonment,sep,tue,15,f,3,2
cantonment,sep,wed,15,a,3,2
cantonment,sep,wed,15,b,3,2
cantonment,sep,wed,15,c,3,2
cantonment,sep,wed,15,d,3,2
cantonment,sep,wed,15,e,3,2
cantonment,sep,wed,15,f,3,2
cantonment,sep,fri,16,a,3,2
cantonment,sep,fri,16,b,3,2
cantonment,sep,fri,16,c,3,2
cantonment,sep,fri,16,d,3,2
cantonment,sep,fri,16,e,3,2
cantonment,sep,fri,16,f,3,2
cantonment,sep,mon,16,a,3,2
cantonment,sep,mon,16,b,3,2
cantonment,sep,mon,16,c,3,2
cantonment,sep,mon,16,d,3,2
cantonment,sep,mon,16,e,3,2
cantonment,sep,mon,16,f,3,2
cantonment,sep,thu,16,a,3,2
cantonment,sep,thu,16,b,3,2
cantonment,sep,thu,16,c,3,2
cantonment,sep,thu,16,d,3,2
cantonment,sep,thu,16,e,3,2
cantonment,sep,thu,16,f,3,2
cantonment,sep,wed,16,a,3,2
cantonment,sep,wed,16,b,3,2
cantonment,sep,wed,16,c,3,2
cantonment,sep,wed,16,d,3,2
cantonment,sep,wed,16,e,3,2
cantonment,sep,wed,16,f,3,2
cantonment,sep,fri,17,a,3,2
cantonment,sep,fri,17,b,3,2
cantonment,sep,fri,17,c,3,2
cantonment,sep,fri,17,d,3,2
cantonment,sep,fri,17,e,3,2
cantonment,sep,fri,17,f,3,2
cantonment,sep,sat,17,a,3,2
cantonment,sep,sat,17,b,3,2
cantonment,sep,sat,17,c,3,2
cantonment,sep,sat,17,d,3,2
cantonment,sep,sat,17,e,3,2
cantonment,sep,sat,17,f,3,2
cantonment,sep,thu,17,a,3,2
cantonment,sep,thu,17,b,3,2
cantonment,sep,thu,17,c,3,2
cantonment,sep,thu,17,d,3,2
cantonment,sep,thu,17,e,3,2
cantonment,sep,thu,17,f,3,2
cantonment,sep,tue,17,a,3,2
cantonment,sep,tue,17,b,3,2
cantonment,sep,tue,17,c,3,2
cantonment,sep,tue,17,d,3,2
cantonment,sep,tue,17,e,3,2
cantonment,sep,tue,17,f,3,2
cantonment,sep,fri,18,a,3,2
cantonment,sep,fri,18,b,3,2
cantonment,sep,fri,18,c,3,2
cantonment,sep,fri,18,d,3,2
cantonment,sep,fri,18,e,3,2
cantonment,sep,fri,18,f,3,2
cantonment,sep,sat,18,a,3,2
cantonment,sep,sat,18,b,3,2
cantonment,sep,sat,18,c,3,2
cantonment,sep,sat,18,d,3,2
cantonment,sep,sat,18,e,3,2
cantonment,sep,sat,18,f,3,2
cantonment,sep,sun,18,a,3,2
cantonment,sep,sun,18,b,3,2
cantonment,sep,sun,18,c,3,2
cantonment,sep,sun,18,d,3,2
cantonment,sep,sun,18,e,3,2
cantonment,sep,sun,18,f,3,2
cantonment,sep,wed,18,a,3,2
cantonment,sep,wed,18,b,3,2
cantonment,sep,wed,18,c,3,2
cantonment,sep,wed,18,d,3,2
cantonment,sep,wed,18,e,3,2
cantonment,sep,wed,18,f,3,2
cantonment,sep,mon,19,a,3,2
cantonment,sep,mon,19,b,3,2
cantonment,sep,mon,19,c,3,2
cantonment,sep,mon,19,d,3,2
cantonment,sep,mon,19,e,3,2
cantonment,sep,mon,19,f,3,2
cantonment,sep,sat,19,a,3,2
cantonment,sep,sat,19,b,3,2
cantonment,sep,sat,19,c,3,2
cantonment,sep,sat,19,d,3,2
cantonment,sep,sat,19,e,3,2
cantonment,sep,sat,19,f,3,2
cantonment,sep,sun,19,a,3,2
cantonment,sep,sun,19,b,3,2
cantonment,sep,sun,19,c,3,2
cantonment,sep,sun,19,d,3,2
cantonment,sep,sun,19,e,3,2
cantonment,sep,sun,19,f,3,2
cantonment,sep,thu,19,a,3,2
cantonment,sep,thu,19,b,3,2
cantonment,sep,thu,19,c,3,2
cantonment,sep,thu,19,d,3,2
cantonment,sep,thu,19,e,3,2
cantonment,sep,thu,19,f,3,2
cantonment,sep,fri,20,a,3,2
cantonment,sep,fri,20,b,3,2
cantonment,sep,fri,20,c,3,2
cantonment,sep,fri,20,d,3,2
cantonment,sep,fri,20,e,3,2
cantonment,sep,fri,20,f,3,2
cantonment,sep,mon,20,a,3,2
cantonment,sep,mon,20,b,3,2
cantonment,sep,mon,20,c,3,2
cantonment,sep,mon,20,d,3,2
cantonment,sep,mon,20,e,3,2
cantonment,sep,mon,20,f,3,2
cantonment,sep,sun,20,a,3,2
cantonment,sep,sun,20,b,3,2
cantonment,sep,sun,20,c,3,2
cantonment,sep,sun,20,d,3,2
cantonment,sep,sun,20,e,3,2
cantonment,sep,sun,20,f,3,2
cantonment,sep,tue,20,a,3,2
cantonment,sep,tue,20,b,3,2
cantonment,sep,tue,20,c,3,2
cantonment,sep,tue,20,d,3,2
cantonment,sep,tue,20,e,3,2
cantonment,sep,tue,20,f,3,2
cantonment,sep,mon,21,a,3,2
cantonment,sep,mon,21,b,3,2
cantonment,sep,mon,21,c,3,2
cantonment,sep,mon,21,d,3,2
cantonment,sep,mon,21,e,3,2
cantonment,sep,mon,21,f,3,2
cantonment,sep,sat,21,a,3,2
cantonment,sep,sat,21,b,3,2
cantonment,sep,sat,21,c,3,2
cantonment,sep,sat,21,d,3,2
cantonment,sep,sat,21,e,3,2
cantonment,sep,sat,21,f,3,2
cantonment,sep,tue,21,a,3,2
cantonment,sep,tue,21,b,3,2
cantonment,sep,tue,21,c,3,2
cantonment,sep,tue,21,d,3,2
cantonment,sep,tue,21,e,3,2
cantonment,sep,tue,21,f,3,2
cantonment,sep,wed,21,a,3,2
cantonment,sep,wed,21,b,3,2
cantonment,sep,wed,21,c,3,2
cantonment,sep,wed,21,d,3,2
cantonment,sep,wed,21,e,3,2
cantonment,sep,wed,21,f,3,2
cantonment,sep,sun,22,a,3,2
cantonment,sep,sun,22,b,3,2
cantonment,sep,sun,22,c,3,2
cantonment,sep,sun,22,d,3,2
cantonment,sep,sun,22,e,3,2
cantonment,sep,sun,22,f,3,2
cantonment,sep,thu,22,a,3,2
cantonment,sep,thu,22,b,3,2
cantonment,sep,thu,22,c,3,2
cantonment,sep,thu,22,d,3,2
cantonment,sep,thu,22,e,3,2
cantonment,sep,thu,22,f,3,2
cantonment,sep,tue,22,a,3,2
cantonment,sep,tue,22,b,3,2
cantonment,sep,tue,22,c,3,2
cantonment,sep,tue,22,d,3,2
cantonment,sep,tue,22,e,3,2
cantonment,sep,tue,22,f,3,2
cantonment,sep,wed,22,a,3,2
cantonment,sep,wed,22,b,3,2
cantonment,sep,wed,22,c,3,2
cantonment,sep,wed,22,d,3,2
cantonment,sep,wed,22,e,3,2
cantonment,sep,wed,22,f,3,2
cantonment,sep,fri,23,a,3,2
cantonment,sep,fri,23,b,3,2
cantonment,sep,fri,23,c,3,2
cantonment,sep,fri,23,d,3,2
cantonment,sep,fri,23,e,3,2
cantonment,sep,fri,23,f,3,2
cantonment,sep,mon,23,a,3,2
cantonment,sep,mon,23,b,3,2
cantonment,sep,mon,23,c,3,2
cantonment,sep,mon,23,d,3,2
cantonment,sep,mon,23,e,3,2
cantonment,sep,mon,23,f,3,2
cantonment,sep,thu,23,a,3,2
cantonment,sep,thu,23,b,3,2
cantonment,sep,thu,23,c,3,2
cantonment,sep,thu,23,d,3,2
cantonment,sep,thu,23,e,3,2
cantonment,sep,thu,23,f,3,2
cantonment,sep,wed,23,a,3,2
cantonment,sep,wed,23,b,3,2
cantonment,sep,wed,23,c,3,2
cantonment,sep,wed,23,d,3,2
cantonment,sep,wed,23,e,3,2
cantonment,sep,wed,23,f,3,2
cantonment,sep,fri,24,a,3,2
cantonment,sep,fri,24,b,3,2
cantonment,sep,fri,24,c,3,2
cantonment,sep,fri,24,d,3,2
cantonment,sep,fri,24,e,3,2
cantonment,sep,fri,24,f,3,2
cantonment,sep,sat,24,a,3,2
cantonment,sep,sat,24,b,3,2
cantonment,sep,sat,24,c,3,2
cantonment,sep,sat,24,d,3,2
cantonment,sep,sat,24,e,3,2
cantonment,sep,sat,24,f,3,2
cantonment,sep,thu,24,a,3,2
cantonment,sep,thu,24,b,3,2
cantonment,sep,thu,24,c,3,2
cantonment,sep,thu,24,d,3,2
cantonment,sep,thu,24,e,3,2
cantonment,sep,thu,24,f,3,2
cantonment,sep,tue,24,a,3,2
cantonment,sep,tue,24,b,3,2
cantonment,sep,tue,24,c,3,2
cantonment,sep,tue,24,d,3,2
cantonment,sep,tue,24,e,3,2
cantonment,sep,tue,24,f,3,2
cantonment,sep,fri,25,a,3,2
cantonment,sep,fri,25,b,3,2
cantonment,sep,fri,25,c,3,2
cantonment,sep,fri,25,d,3,2
cantonment,sep,fri,25,e,3,2
cantonment,sep,fri,25,f,3,2
cantonment,sep,sat,25,a,3,2
cantonment,sep,sat,25,b,3,2
cantonment,sep,sat,25,c,3,2
cantonment,sep,sat,25,d,3,2
cantonment,sep,sat,25,e,3,2
cantonment,sep,sat,25,f,3,2
cantonment,sep,sun,25,a,3,2
cantonment,sep,sun,25,b,3,2
cantonment,sep,sun,25,c,3,2
cantonment,sep,sun,25,d,3,2
cantonment,sep,sun,25,e,3,2
cantonment,sep,sun,25,f,3,2
cantonment,sep,wed,25,a,3,2
cantonment,sep,wed,25,b,3,2
cantonment,sep,wed,25,c,3,2
cantonment,sep,wed,25,d,3,2
cantonment,sep,wed,25,e,3,2
cantonment,sep,wed,25,f,3,2
cantonment,sep,mon,26,a,3,2
cantonment,sep,mon,26,b,3,2
cantonment,sep,mon,26,c,3,2
cantonment,sep,mon,26,d,3,2
cantonment,sep,mon,26,e,3,2
cantonment,sep,mon,26,f,3,2
cantonment,sep,sat,26,a,3,2
cantonment,sep,sat,26,b,3,2
cantonment,sep,sat,26,c,3,2
cantonment,sep,sat,26,d,3,2
cantonment,sep,sat,26,e,3,2
cantonment,sep,sat,26,f,3,2
cantonment,sep,sun,26,a,3,2
cantonment,sep,sun,26,b,3,2
cantonment,sep,sun,26,c,3,2
cantonment,sep,sun,26,d,3,2
cantonment,sep,sun,26,e,3,2
cantonment,sep,sun,26,f,3,2
cantonment,sep,thu,26,a,3,2
cantonment,sep,thu,26,b,3,2
cantonment,sep,thu,26,c,3,2
cantonment,sep,thu,26,d,3,2
cantonment,sep,thu,26,e,3,2
cantonment,sep,thu,26,f,3,2
cantonment,sep,fri,27,a,3,2
cantonment,sep,fri,27,b,3,2
cantonment,sep,fri,27,c,3,2
cantonment,sep,fri,27,d,3,2
cantonment,sep,fri,27,e,3,2
cantonment,sep,fri,27,f,3,2
cantonment,sep,mon,27,a,3,2
cantonment,sep,mon,27,b,3,2
cantonment,sep,mon,27,c,3,2
cantonment,sep,mon,27,d,3,2
cantonment,sep,mon,27,e,3,2
cantonment,sep,mon,27,f,3,2
cantonment,sep,sun,27,a,3,2
cantonment,sep,sun,27,b,3,2
cantonment,sep,sun,27,c,3,2
cantonment,sep,sun,27,d,3,2
cantonment,sep,sun,27,e,3,2
cantonment,sep,sun,27,f,3,2
cantonment,sep,tue,27,a,3,2
cantonment,sep,tue,27,b,3,2
cantonment,sep,tue,27,c,3,2
cantonment,sep,tue,27,d,3,2
cantonment,sep,tue,27,e,3,2
cantonment,sep,tue,27,f,3,2
cantonment,sep,mon,28,a,3,2
cantonment,sep,mon,28,b,3,2
cantonment,sep,mon,28,c,3,2
cantonment,sep,mon,28,d,3,2
cantonment,sep,mon,28,e,3,2
cantonment,sep,mon,28,f,3,2
cantonment,sep,sat,28,a,3,2
cantonment,sep,sat,28,b,3,2
cantonment,sep,sat,28,c,3,2
cantonment,sep,sat,28,d,3,2
cantonment,sep,sat,28,e,3,2
cantonment,sep,sat,28,f,3,2
cantonment,sep,tue,28,a,3,2
cantonment,sep,tue,28,b,3,2
cantonment,sep,tue,28,c,3,2
cantonment,sep,tue,28,d,3,2
cantonment,sep,tue,28,e,3,2
cantonment,sep,tue,28,f,3,2
cantonment,sep,wed,28,a,3,2
cantonment,sep,wed,28,b,3,2
cantonment,sep,wed,28,c,3,2
cantonment,sep,wed,28,d,3,2
cantonment,sep,wed,28,e,3,2
cantonment,sep,wed,28,f,3,2
cantonment,sep,sun,29,a,3,2
cantonment,sep,sun,29,b,3,2
cantonment,sep,sun,29,c,3,2
cantonment,sep,sun,29,d,3,2
cantonment,sep,sun,29,e,3,2
cantonment,sep,sun,29,f,3,2
cantonment,sep,thu,29,a,3,2
cantonment,sep,thu,29,b,3,2
cantonment,sep,thu,29,c,3,2
cantonment,sep,thu,29,d,3,2
cantonment,sep,thu,29,e,3,2
cantonment,sep,thu,29,f,3,2
cantonment,sep,tue,29,a,3,2
cantonment,sep,tue,29,b,3,2
cantonment,sep,tue,29,c,3,2
cantonment,sep,tue,29,d,3,2
cantonment,sep,tue,29,e,3,2
cantonment,sep,tue,29,f,3,2
cantonment,sep,wed,29,a,3,2
cantonment,sep,wed,29,b,3,2
cantonment,sep,wed,29,c,3,2
cantonment,sep,wed,29,d,3,2
cantonment,sep,wed,29,e,3,2
cantonment,sep,wed,29,f,3,2
cantonment,sep,fri,30,a,3,2
cantonment,sep,fri,30,b,3,2
cantonment,sep,fri,30,c,3,2
cantonment,sep,fri,30,d,3,2
cantonment,sep,fri,30,e,3,2
cantonment,sep,fri,30,f,3,2
cantonment,sep,mon,30,a,3,2
cantonment,sep,mon,30,b,3,2
cantonment,sep,mon,30,c,3,2
cantonment,sep,mon,30,d,3,2
cantonment,sep,mon,30,e,3,2
cantonment,sep,mon,30,f,3,2
cantonment,sep,thu,30,a,3,2
cantonment,sep,thu,30,b,3,2
cantonment,sep,thu,30,c,3,2
cantonment,sep,thu,30,d,3,2
cantonment,sep,thu,30,e,3,2
cantonment,sep,thu,30,f,3,2
cantonment,sep,wed,30,a,3,2
cantonment,sep,wed,30,b,3,2
cantonment,sep,wed,30,c,3,2
cantonment,sep,wed,30,d,3,2
cantonment,sep,wed,30,e,3,2
cantonment,sep,wed,30,f,3,2
jahangir_gate,apr,fri,1,a,1,3
jahangir_gate,apr,fri,1,b,1,3
jahangir_gate,apr,fri,1,c,1,3
jahangir_gate,apr,fri,1,d,1,3
jahangir_gate,apr,fri,1,e,1,3
jahangir_gate,apr,fri,1,f,1,3
jahangir_gate,apr,mon,1,a,1,3
jahangir_gate,apr,mon,1,b,1,3
jahangir_gate,apr,mon,1,c,1,3
jahangir_gate,apr,mon,1,d,1,3
jahangir_gate,apr,mon,1,e,1,3
jahangir_gate,apr,mon,1,f,1,3
jahangir_gate,apr,thu,1,a,1,3
jahangir_gate,apr,thu,1,b,1,3
jahangir_gate,apr,thu,1,c,1,3
jahangir_gate,apr,thu,1,d,1,3
jahangir_gate,apr,thu,1,e,1,3
jahangir_gate,apr,thu,1,f,1,3
jahangir_gate,apr,wed,1,a,1,3
jahangir_gate,apr,wed,1,b,1,3
jahangir_gate,apr,wed,1,c,1,3
jahangir_gate,apr,wed,1,d,1,3
jahangir_gate,apr,wed,1,e,1,3
jahangir_gate,apr,wed,1,f,1,3
jahangir_gate,apr,fri,2,a,1,3
jahangir_gate,apr,fri,2,b,1,3
jahangir_gate,apr,fri,2,c,1,3
jahangir_gate,apr,fri,2,d,1,3
jahangir_gate,apr,fri,2,e,1,3
jahangir_gate,apr,fri,2,f,1,3
jahangir_gate,apr,sat,2,a,1,3
jahangir_gate,apr,sat,2,b,1,3
jahangir_gate,apr,sat,2,c,1,3
jahangir_gate,apr,sat,2,d,1,3
jahangir_gate,apr,sat,2,e,1,3
jahangir_gate,apr,sat,2,f,1,3
jahangir_gate,apr,thu,2,a,1,3
jahangir_gate,apr,thu,2,b,1,3
jahangir_gate,apr,thu,2,c,1,3
jahangir_gate,apr,thu,2,d,1,3
jahangir_gate,apr,thu,2,e,1,3
jahangir_gate,apr,thu,2,f,1,3
jahangir_gate,apr,tue,2,a,1,3
jahangir_gate,apr,tue,2,b,1,3
jahangir_gate,apr,tue,2,c,1,3
jahangir_gate,apr,tue,2,d,1,3
jahangir_gate,apr,tue,2,e,1,3
jahangir_gate,apr,tue,2,f,1,3
jahangir_gate,apr,fri,3,a,1,3
jahangir_gate,apr,fri,3,b,1,3
jahangir_gate,apr,fri,3,c,1,3
jahangir_gate,apr,fri,3,d,1,3
jahangir_gate,apr,fri,3,e,1,3
jahangir_gate,apr,fri,3,f,1,3
jahangir_gate,apr,sat,3,a,1,3
jahangir_gate,apr,sat,3,b,1,3
jahangir_gate,apr,sat,3,c,1,3
jahangir_gate,apr,sat,3,d,1,3
jahangir_gate,apr,sat,3,e,1,3
jahangir_gate,apr,sat,3,f,1,3
jahangir_gate,apr,sun,3,a,1,3
jahangir_gate,apr,sun,3,b,1,3
jahangir_gate,apr,sun,3,c,1,3
jahangir_gate,apr,sun,3,d,1,3
jahangir_gate,apr,sun,3,e,1,3
jahangir_gate,apr,sun,3,f,1,3
jahangir_gate,apr,wed,3,a,1,3
jahangir_gate,apr,wed,3,b,1,3
jahangir_gate,apr,wed,3,c,1,3
jahangir_gate,apr,wed,3,d,1,3
jahangir_gate,apr,wed,3,e,1,3
jahangir_gate,apr,wed,3,f,1,3
jahangir_gate,apr,mon,4,a,1,3
jahangir_gate,apr,mon,4,b,1,3
jahangir_gate,apr,mon,4,c,1,3
jahangir_gate,apr,mon,4,d,1,3
jahangir_gate,apr,mon,4,e,1,3
jahangir_gate,apr,mon,4,f,1,3
jahangir_gate,apr,sat,4,a,1,3
jahangir_gate,apr,sat,4,b,1,3
jahangir_gate,apr,sat,4,c,1,3
jahangir_gate,apr,sat,4,d,1,3
jahangir_gate,apr,sat,4,e,1,3
jahangir_gate,apr,sat,4,f,1,3
jahangir_gate,apr,sun,4,a,1,3
jahangir_gate,apr,sun,4,b,1,3
jahangir_gate,apr,sun,4,c,1,3
jahangir_gate,apr,sun,4,d,1,3
jahangir_gate,apr,sun,4,e,1,3
jahangir_gate,apr,sun,4,f,1,3
jahangir_gate,apr,thu,4,a,1,3
jahangir_gate,apr,thu,4,b,1,3
jahangir_gate,apr,thu,4,c,1,3
jahangir_gate,apr,thu,4,d,1,3
jahangir_gate,apr,thu,4,e,1,3
jahangir_gate,apr,thu,4,f,1,3
jahangir_gate,apr,fri,5,a,1,3
jahangir_gate,apr,fri,5,b,1,3
jahangir_gate,apr,fri,5,c,1,3
jahangir_gate,apr,fri,5,d,1,3
jahangir_gate,apr,fri,5,e,1,3
jahangir_gate,apr,fri,5,f,1,3
jahangir_gate,apr,mon,5,a,1,3
jahangir_gate,apr,mon,5,b,1,3
jahangir_gate,apr,mon,5,c,1,3
jahangir_gate,apr,mon,5,d,1,3
jahangir_gate,apr,mon,5,e,1,3
jahangir_gate,apr,mon,5,f,1,3
jahangir_gate,apr,sun,5,a,1,3
jahangir_gate,apr,sun,5,b,1,3
jahangir_gate,apr,sun,5,c,1,3
jahangir_gate,apr,sun,5,d,1,3
jahangir_gate,apr,sun,5,e,1,3
jahangir_gate,apr,sun,5,f,1,3
jahangir_gate,apr,tue,5,a,1,3
jahangir_gate,apr,tue,5,b,1,3
jahangir_gate,apr,tue,5,c,1,3
jahangir_gate,apr,tue,5,d,1,3
jahangir_gate,apr,tue,5,e,1,3
jahangir_gate,apr,tue,5,f,1,3
jahangir_gate,apr,mon,6,a,1,3
jahangir_gate,apr,mon,6,b,1,3
jahangir_gate,apr,mon,6,c,1,3
jahangir_gate,apr,mon,6,d,1,3
jahangir_gate,apr,mon,6,e,1,3
jahangir_gate,apr,mon,6,f,1,3
jahangir_gate,apr,sat,6,a,1,3
jahangir_gate,apr,sat,6,b,1,3
jahangir_gate,apr,sat,6,c,1,3
jahangir_gate,apr,sat,6,d,1,3
jahangir_gate,apr,sat,6,e,1,3
jahangir_gate,apr,sat,6,f,1,3
jahangir_gate,apr,tue,6,a,1,3
jahangir_gate,apr,tue,6,b,1,3
jahangir_gate,apr,tue,6,c,1,3
jahangir_gate,apr,tue,6,d,1,3
jahangir_gate,apr,tue,6,e,1,3
jahangir_gate,apr,tue,6,f,1,3
jahangir_gate,apr,wed,6,a,1,3
jahangir_gate,apr,wed,6,b,1,3
jahangir_gate,apr,wed,6,c,1,3
jahangir_gate,apr,wed,6,d,1,3
jahangir_gate,apr,wed,6,e,1,3
jahangir_gate,apr,wed,6,f,1,3
jahangir_gate,apr,sun,7,a,1,3
jahangir_gate,apr,sun,7,b,1,3
jahangir_gate,apr,sun,7,c,1,3
jahangir_gate,apr,sun,7,d,1,3
jahangir_gate,apr,sun,7,e,1,3
jahangir_gate,apr,sun,7,f,1,3
jahangir_gate,apr,thu,7,a,1,3
jahangir_gate,apr,thu,7,b,1,3
jahangir_gate,apr,thu,7,c,1,3
jahangir_gate,apr,thu,7,d,1,3
jahangir_gate,apr,thu,7,e,1,3
jahangir_gate,apr,thu,7,f,1,3
jahangir_gate,apr,tue,7,a,1,3
jahangir_gate,apr,tue,7,b,1,3
jahangir_gate,apr,tue,7,c,1,3
jahangir_gate,apr,tue,7,d,1,3
jahangir_gate,apr,tue,7,e,1,3
jahangir_gate,apr,tue,7,f,1,3
jahangir_gate,apr,wed,7,a,1,3
jahangir_gate,apr,wed,7,b,1,3
jahangir_gate,apr,wed,7,c,1,3
jahangir_gate,apr,wed,7,d,1,3
jahangir_gate,apr,wed,7,e,1,3
jahangir_gate,apr,wed,7,f,1,3
jahangir_gate,apr,fri,8,a,1,3
jahangir_gate,apr,fri,8,b,1,3
jahangir_gate,apr,fri,8,c,1,3
jahangir_gate,apr,fri,8,d,1,3
jahangir_gate,apr,fri,8,e,1,3
jahangir_gate,apr,fri,8,f,1,3
jahangir_gate,apr,mon,8,a,1,3
jahangir_gate,apr,mon,8,b,1,3
jahangir_gate,apr,mon,8,c,1,3
